Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,County,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines,Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
05/24/20,165347,NORA SPRINGS CARE CENTER,907 W CONGRESS,NORA SPRINGS,IA,50458,6417495331,Floyd,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165349,BELLE PLAINE SPECIALTY CARE,1505 SUNSET DRIVE,BELLE PLAINE,IA,52208,3194442500,Benton,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,46.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165350,PINE ACRES REHABILITATION AND CARE CENTER,1501 OFFICE PARK ROAD,WEST DES MOINES,IA,50265,5152231223,Polk,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,140.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165351,GRISWOLD REHABILITATION & HEALTH CARE CENTER,106 HARRISON ST,GRISWOLD,IA,51535,7127782534,Cass,Y,Y,0.0,0.0,4.0,4.0,0.0,0.0,42.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165352,EMMETSBURG CARE CENTER,2405 21ST STREET,EMMETSBURG,IA,50536,7128524266,Palo Alto,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165353,VALLEY VUE CARE CENTER,108 SECOND AVE  BOX 200,ARMSTRONG,IA,50514,7128643567,Emmet,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165354,REHABILITATION CENTER OF HAMPTON,700 SECOND STREET SE,HAMPTON,IA,50441,6414564701,Franklin,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,105.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165355,KEOTA HEALTH CARE CENTER,204 NORTH KEOKUK WASHINGTON ROAD,KEOTA,IA,52248,6416363400,Keokuk,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165356,VALLEY VIEW COMMUNITY,108 SOUTH HIGH STREET,GREENE,IA,50636,6418234531,Butler,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165357,AZRIA HEALTH ROSE VISTA,1109 NORMAL STREET,WOODBINE,IA,51579,7126472010,Harrison,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,76.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165358,THOMAS REST HAVEN,217 MAIN STREET,COON RAPIDS,IA,50058,7129992253,Carroll,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,57.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165359,METHODIST MANOR RETIREMENT COM,1206 WEST FOURTH STREET,STORM LAKE,IA,50588,7127321120,Buena Vista,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,93.0,86.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165361,ROLLING GREEN VILLAGE CARE CEN,100 SIXTH STREET,NEVADA,IA,50201,5153826556,Story,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,69.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165362,CLARION WELLNESS AND REHABILITATION CENTER,110 13TH AVENUE SW,CLARION,IA,50525,5155322893,Wright,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,76.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165363,WESTVIEW CARE CENTER,445 EIGHTH AVENUE SW,BRITT,IA,50423,6418433835,Hancock,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,71.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165364,CONCORD CARE CENTER,490 WEST LYON STREET,GARNER,IA,50438,6419232677,Hancock,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165365,OAKWOOD CARE CENTER,400 HIGHWAY 18 WEST,CLEAR LAKE,IA,50428,6413575244,Cerro Gordo,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,90.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165366,LAKE MILLS CARE CENTER,406 SOUTH TENTH AVENUE EAST,LAKE MILLS,IA,50450,6415924900,Winnebago,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,78.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165367,HERITAGE CARE AND REHABILITATION CENTER,501 SOUTH KENTUCKY AVE,MASON CITY,IA,50401,6414232121,Cerro Gordo,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,87.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165369,WESTVIEW OF INDIANOLA CARE CENTER,1900 WEST THIRD PLACE,INDIANOLA,IA,50125,5159613189,Warren,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,83.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165371,MANILLA MANOR,146 N 5TH ST,MANILLA,IA,51454,7126546812,Crawford,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165372,ELM CREST RETIREMENT COMMUNITY,2104 12TH STREET,HARLAN,IA,51537,7127555174,Shelby,Y,Y,0.0,0.0,15.0,15.0,0.0,0.0,71.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165373,AZRIA HEALTH LONGVIEW,1010 LONGVIEW ROAD,MISSOURI VALLEY,IA,51555,7126422264,Harrison,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,109.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165374,MILL VALLEY CARE CENTER,1201 PARK STREET,BELLEVUE,IA,52031,5638725521,Jackson,Y,Y,0.0,0.0,14.0,14.0,0.0,0.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165375,ANAMOSA CARE CENTER,1209 EAST THIRD STREET,ANAMOSA,IA,52205,3194624356,Jones,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165376,ASPIRE OF PLEASANT VALLEY,17990 SPENCER ROAD,PLEASANT VALLEY,IA,52767,5633324600,Scott,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,47.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165377,WHEATLAND MANOR,316 EAST LINCOLNWAY,WHEATLAND,IA,52777,5633741295,Clinton,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165379,EDGEWOOD CONVALESCENT HOME,513 BELL STREET,EDGEWOOD,IA,52042,5639286461,Clayton,Y,Y,0.0,0.0,11.0,11.0,0.0,0.0,56.0,53.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165380,REHABILITATION CENTER OF BELMOND,1107 SEVENTH STREET NE,BELMOND,IA,50421,6414443915,Wright,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,86.0,38.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165381,WINDSOR PLACE SENIOR LIVING CAMPUS,900 SOUTH STONE STREET,SIGOURNEY,IA,52591,6416222971,Keokuk,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165382,"ACCURA HEALTHCARE OF KNOXVILLE, LLC",606 NORTH SEVENTH STREET,KNOXVILLE,IA,50138,6418422187,Marion,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165383,GREENFIELD REHABILITATION & HEALTH CARE CENTER,615 SE KENT STREET,GREENFIELD,IA,50849,6417436131,Adair,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165384,SHEFFIELD CARE CENTER,100 BENNETT DRIVE,SHEFFIELD,IA,50475,6418924691,Franklin,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165385,HARMONY MARSHALLTOWN,910 EAST OLIVE,MARSHALLTOWN,IA,50158,6417524581,Marshall,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,109.0,67.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165386,COLONIAL MANOR OF ELMA,407 9TH STREET,ELMA,IA,50628,6413932134,Howard,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,57.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165387,ASPIRE OF PRIMGHAR,735 NORTH RERICK,PRIMGHAR,IA,51245,7129573655,O'Brien,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165388,LONE TREE HEALTH CARE CENTER INC,501 EAST PIONEER ROAD,LONE TREE,IA,52755,3196294255,Johnson,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165389,ST LUKE'S HELEN G NASSIF TRANSITIONAL CARE CENTER,1420 UNITYPOINT WAY,CEDAR RAPIDS,IA,52402,3193668701,Linn,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165390,STATE CENTER SPECIALTY CARE,702 THIRD STREET NW,STATE CENTER,IA,50247,6414832812,Marshall,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165391,ELKADER CARE CENTER,116 REIMER STREET SW,ELKADER,IA,52043,5632451620,Clayton,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165394,HERITAGE CARE CENTER,2320 WASHINGTON AVENUE,IOWA FALLS,IA,50126,6416484250,Hardin,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,66.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165395,DANVILLE CARE CENTER,401 S BIRCH STREET,DANVILLE,IA,52623,3193924259,Des Moines,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165396,RIVER HILLS VILLAGE IN KEOKUK,20 VILLAGE CIRCLE,KEOKUK,IA,52632,3195245772,Lee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,84.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165397,HEARTLAND CARE CENTER,604 EAST FENTON,MARCUS,IA,51035,7123762500,Cherokee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165399,REGENCY CARE CENTER,815 HIGH ROAD,NORWALK,IA,50211,5159814269,Warren,Y,Y,0.0,0.0,13.0,13.0,0.0,0.0,101.0,68.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165401,SIBLEY SPECIALTY CARE,700 NINTH AVENUE NORTH,SIBLEY,IA,51249,7127543629,Osceola,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,51.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165402,ACCURA HEALTHCARE OF MILFORD,1600 13TH STREET,MILFORD,IA,51351,7123384742,Dickinson,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165404,NEW LONDON SPECIALTY CARE,100 CARE CIRCLE STREET,NEW LONDON,IA,52645,3193675753,Henry,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165405,HAPPY SIESTA HEALTH CARE CENTER,423 ROOSEVELT ST,REMSEN,IA,51050,7127861125,Plymouth,Y,Y,0.0,0.0,7.0,7.0,0.0,0.0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165406,ROCKWELL COMMUNITY NURSING HOM,707 ELM STREET,ROCKWELL,IA,50469,6418223203,Cerro Gordo,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,46.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165408,ACCURA HEALTHCARE OF BANCROFT,546 EAST RAMSEY STREET,BANCROFT,IA,50517,5158852463,Kossuth,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165411,SOUTHFIELD WELLNESS COMMUNITY,2416 SOUTH DES MOINES STREET,WEBSTER CITY,IA,50595,5158323881,Hamilton,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
05/24/20,165412,EXIRA CARE CENTER,411 SOUTH CARTHAGE,EXIRA,IA,50076,7122685393,Audubon,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,60.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165413,PLEASANT VIEW HOME,410 SPRUCE STREET,ALBERT CITY,IA,50510,7128432237,Buena Vista,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,165414,"ACCURA HEALTHCARE OF POMEROY, LLC",303 EAST 7TH STREET,POMEROY,IA,50575,7124682241,Calhoun,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165418,SIMPSON MEMORIAL HOME,1000 NORTH MILLER STREET,WEST LIBERTY,IA,52776,3196274775,Muscatine,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,65.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165420,TRADITIONS MEMORY CARE OF NEWTON,2130 WEST 18TH STREET SOUTH,NEWTON,IA,50208,6417911127,Jasper,Y,Y,25.0,25.0,9.0,9.0,9.0,9.0,53.0,36.0,0.0,0.0,7.0,7.0,694.44,250.0,694.44,250.0,,,,,,,,,
05/24/20,165421,"ACCURA HEALTHCARE OF NEWTON EAST, LLC",1743 SOUTH EIGHTH AVENUE EAST,NEWTON,IA,50208,6417925680,Jasper,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,54.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165423,"ACCURA HEALTHCARE OF AMES, LLC",3440 GRAND AVENUE,AMES,IA,50010,5152323426,Story,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,80.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165424,BETHANY LIFE,212 LAFAYETTE STREET,STORY CITY,IA,50248,5157334325,Story,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,159.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165425,"ACCURA HEALTHCARE OF CHEROKEE, LLC",921 RIVERVIEW DRIVE,CHEROKEE,IA,51012,7122255724,Cherokee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165426,ASPIRE OF PERRY,2625 IOWA STREET,PERRY,IA,50220,5154655349,Dallas,Y,Y,10.0,10.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,8.0,8.0,400.0,0.0,400.0,0.0,,,,,,,,,
05/24/20,165427,NEWTON HEALTH CARE CENTER,200 SOUTH EIGHTH AVENUE EAST,NEWTON,IA,50208,6417927440,Jasper,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165428,CAREAGE HILLS REHABILITATION AND HEALTHCARE,725 NORTH SECOND STREET,CHEROKEE,IA,51012,7122252561,Cherokee,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165431,TITONKA CARE CENTER,312 FIRST AVENUE NW,TITONKA,IA,50480,5159282600,Kossuth,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,37.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165432,LUTHERAN LIVING SENIOR CAMPUS,2421 LUTHERAN DRIVE,MUSCATINE,IA,52761,5632631241,Muscatine,Y,Y,22.0,22.0,12.0,12.0,9.0,9.0,155.0,113.0,0.0,0.0,13.0,13.0,194.69,79.65,194.69,79.65,,,,,,,,,
05/24/20,165433,FAITH LUTHERAN HOME,914 DAVIDSON DRIVE,OSAGE,IA,50461,6417325511,Mitchell,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,165434,"ACCURA HEALTHCARE OF OGDEN, LLC",625 EAST OAK STREET,OGDEN,IA,50212,5152752481,Boone,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165435,"ACCURA HEALTHCARE OF SIOUX CITY, LLC",3800 INDIAN HILLS DRIVE,SIOUX CITY,IA,51104,7122395025,Woodbury,N,,,,,,,,,,,,,,,,,,,,,,,,,,
05/24/20,165436,IVY AT DAVENPORT,800 EAST RUSHOLME STREET,DAVENPORT,IA,52803,5633221668,Scott,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,75.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165437,MAPLE CREST MANOR,100 BOLGER DRIVE,FAYETTE,IA,52142,5634253336,Fayette,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165438,STACYVILLE COMMUNITY NURSING HOME,413 SOUTH BROAD STREET,STACYVILLE,IA,50476,6417102215,Mitchell,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165439,OAKVIEW NURSING AND REHABILITATION,1212 INDIAN HILLS DRIVE,BURLINGTON,IA,52601,3197524100,Des Moines,Y,Y,0.0,0.0,7.0,7.0,0.0,0.0,60.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165440,WINSLOW HOUSE CARE CENTER,3456 INDIAN CREEK ROAD,MARION,IA,52302,3193778296,Linn,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165441,SUNNY VIEW CARE CENTER,410 N W  ASH DRIVE,ANKENY,IA,50023,5159641101,Polk,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,94.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165442,WOODLAND TERRACE,1922 FIFTH AVENUE NW,WAVERLY,IA,50677,3193524540,Bremer,Y,Y,24.0,24.0,23.0,23.0,5.0,5.0,120.0,85.0,0.0,0.0,6.0,6.0,282.35,58.82,282.35,58.82,,,,,,,,,
05/24/20,165443,GRAND JI VANTE,502 BUTLER STREET,ACKLEY,IA,50601,6418473531,Hardin,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165444,WEST BEND HEALTH AND REHABILITATION,203 FOURTH STREET NW,WEST BEND,IA,50597,5158874071,Palo Alto,Y,Y,0.0,0.0,3.0,3.0,0.0,0.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165445,ASPIRE OF LAKE PARK,1304 SOUTH MARKET,LAKE PARK,IA,51347,7128323691,Dickinson,Y,Y,0.0,0.0,1.0,1.0,0.0,0.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165446,WESTBROOK ACRES,605 GARFIELD STREET,GLADBROOK,IA,50635,6414732016,Tama,Y,Y,13.0,13.0,12.0,12.0,11.0,11.0,54.0,37.0,0.0,0.0,5.0,5.0,351.35,297.3,351.35,297.3,,,,,,,,,
05/24/20,165447,MIDLANDS LIVING CENTER L L C,2452 NORTH BROADWAY,COUNCIL BLUFFS,IA,51503,7123237135,Pottawattamie,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,94.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165448,BISHOP DRUMM RETIREMENT CENTER,5837 WINWOOD DRIVE,JOHNSTON,IA,50131,5152701100,Polk,Y,Y,2.0,2.0,11.0,11.0,9.0,9.0,150.0,90.0,0.0,0.0,5.0,5.0,22.22,100.0,22.22,100.0,,,,,,,,,
05/24/20,165449,SPENCER POST ACUTE REHABILITATION CENTER,711 WEST 11TH STREET,SPENCER,IA,51301,7122622344,Clay,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,82.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165450,PREMIER ESTATES OF TOLEDO,403 GRANDVIEW DRIVE,TOLEDO,IA,52342,6414845080,Tama,Y,Y,30.0,30.0,11.0,11.0,9.0,9.0,75.0,50.0,0.0,0.0,19.0,19.0,600.0,180.0,600.0,180.0,,,,,,,,,
05/24/20,165451,ACCURA HEALTHCARE OF MARSHALLTOWN,2401 SOUTH SECOND STREET,MARSHALLTOWN,IA,50158,6417521553,Marshall,Y,Y,27.0,27.0,5.0,5.0,3.0,3.0,85.0,66.0,0.0,0.0,2.0,2.0,409.09,45.45,409.09,45.45,,,,,,,,,
05/24/20,165452,WAPELLO SPECIALTY CARE,601 HIGHWAY 61 SOUTH,WAPELLO,IA,52653,3195232001,Louisa,Y,Y,22.0,22.0,2.0,2.0,2.0,2.0,46.0,41.0,0.0,0.0,19.0,19.0,536.59,48.78,536.59,48.78,,,,,,,,,
05/24/20,165453,ASPIRE OF WASHINGTON,601 E POLK ST,WASHINGTON,IA,52353,3196536526,Washington,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,90.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165455,ACCURA HEALTHCARE OF CARROLL,2241 NORTH WEST STREET,CARROLL,IA,51401,7127929284,Carroll,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,70.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165456,ENGLISH VALLEY NURSING CARE CENTER,150 WEST WASHINGTON ST,NORTH ENGLISH,IA,52316,3196643256,Iowa,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,60.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165458,ASPIRE OF SUTHERLAND,506 EAST FOURTH STREET,SUTHERLAND,IA,51058,7122209241,O'Brien,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165460,KAREN ACRES CARE CENTER,3605 ELM DRIVE,URBANDALE,IA,50322,5152764969,Polk,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
05/24/20,165461,POCAHONTAS MANOR,700 NW SEVENTH STREET,POCAHONTAS,IA,50574,7123353386,Pocahontas,Y,Y,0.0,0.0,2.0,2.0,0.0,0.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
